Time stamp,Date,Time,Month _num,Month,Day_of_week,Season,Day_type,Tariff type,Year,Price
13/03/2019 01:00,13/03/2019,1,3,March,4,Winter,M_T_F,Base,2019,0.9448
13/03/2019 02:00,13/03/2019,2,3,March,4,Winter,M_T_F,Base,2019,0.9448
13/03/2019 03:00,13/03/2019,3,3,March,4,Winter,M_T_F,Base,2019,0.9448
13/03/2019 04:00,13/03/2019,4,3,March,4,Winter,M_T_F,Base,2019,0.9448
13/03/2019 05:00,13/03/2019,5,3,March,4,Winter,M_T_F,Base,2019,0.9448
13/03/2019 06:00,13/03/2019,6,3,March,4,Winter,M_T_F,Intermediate,2019,1.673
13/03/2019 07:00,13/03/2019,7,3,March,4,Winter,M_T_F,Intermediate,2019,1.673
13/03/2019 08:00,13/03/2019,8,3,March,4,Winter,M_T_F,Intermediate,2019,1.673
13/03/2019 09:00,13/03/2019,9,3,March,4,Winter,M_T_F,Intermediate,2019,1.673
13/03/2019 10:00,13/03/2019,10,3,March,4,Winter,M_T_F,Intermediate,2019,1.673
13/03/2019 11:00,13/03/2019,11,3,March,4,Winter,M_T_F,Intermediate,2019,1.673
13/03/2019 12:00,13/03/2019,12,3,March,4,Winter,M_T_F,Intermediate,2019,1.673
13/03/2019 13:00,13/03/2019,13,3,March,4,Winter,M_T_F,Intermediate,2019,1.673
13/03/2019 14:00,13/03/2019,14,3,March,4,Winter,M_T_F,Intermediate,2019,1.673
13/03/2019 15:00,13/03/2019,15,3,March,4,Winter,M_T_F,Intermediate,2019,1.673
13/03/2019 16:00,13/03/2019,16,3,March,4,Winter,M_T_F,Intermediate,2019,1.673
13/03/2019 17:00,13/03/2019,17,3,March,4,Winter,M_T_F,Intermediate,2019,1.673
13/03/2019 18:00,13/03/2019,18,3,March,4,Winter,M_T_F,Peak,2019,1.9051
13/03/2019 19:00,13/03/2019,19,3,March,4,Winter,M_T_F,Peak,2019,1.9051
13/03/2019 20:00,13/03/2019,20,3,March,4,Winter,M_T_F,Peak,2019,1.9051
13/03/2019 21:00,13/03/2019,21,3,March,4,Winter,M_T_F,Peak,2019,1.9051
13/03/2019 22:00,13/03/2019,22,3,March,4,Winter,M_T_F,Intermediate,2019,1.673
13/03/2019 23:00,13/03/2019,23,3,March,4,Winter,M_T_F,Intermediate,2019,1.673
14/03/2019 00:00,14/03/2019,0,3,March,5,Winter,M_T_F,Base,2019,0.9448
14/03/2019 01:00,14/03/2019,1,3,March,5,Winter,M_T_F,Base,2019,0.9448
14/03/2019 02:00,14/03/2019,2,3,March,5,Winter,M_T_F,Base,2019,0.9448
14/03/2019 03:00,14/03/2019,3,3,March,5,Winter,M_T_F,Base,2019,0.9448
14/03/2019 04:00,14/03/2019,4,3,March,5,Winter,M_T_F,Base,2019,0.9448
14/03/2019 05:00,14/03/2019,5,3,March,5,Winter,M_T_F,Base,2019,0.9448
14/03/2019 06:00,14/03/2019,6,3,March,5,Winter,M_T_F,Intermediate,2019,1.673
14/03/2019 07:00,14/03/2019,7,3,March,5,Winter,M_T_F,Intermediate,2019,1.673
14/03/2019 08:00,14/03/2019,8,3,March,5,Winter,M_T_F,Intermediate,2019,1.673
14/03/2019 09:00,14/03/2019,9,3,March,5,Winter,M_T_F,Intermediate,2019,1.673
14/03/2019 10:00,14/03/2019,10,3,March,5,Winter,M_T_F,Intermediate,2019,1.673
14/03/2019 11:00,14/03/2019,11,3,March,5,Winter,M_T_F,Intermediate,2019,1.673
14/03/2019 12:00,14/03/2019,12,3,March,5,Winter,M_T_F,Intermediate,2019,1.673
14/03/2019 13:00,14/03/2019,13,3,March,5,Winter,M_T_F,Intermediate,2019,1.673
14/03/2019 14:00,14/03/2019,14,3,March,5,Winter,M_T_F,Intermediate,2019,1.673
14/03/2019 15:00,14/03/2019,15,3,March,5,Winter,M_T_F,Intermediate,2019,1.673
14/03/2019 16:00,14/03/2019,16,3,March,5,Winter,M_T_F,Intermediate,2019,1.673
14/03/2019 17:00,14/03/2019,17,3,March,5,Winter,M_T_F,Intermediate,2019,1.673
14/03/2019 18:00,14/03/2019,18,3,March,5,Winter,M_T_F,Peak,2019,1.9051
14/03/2019 19:00,14/03/2019,19,3,March,5,Winter,M_T_F,Peak,2019,1.9051
14/03/2019 20:00,14/03/2019,20,3,March,5,Winter,M_T_F,Peak,2019,1.9051
14/03/2019 21:00,14/03/2019,21,3,March,5,Winter,M_T_F,Peak,2019,1.9051
14/03/2019 22:00,14/03/2019,22,3,March,5,Winter,M_T_F,Intermediate,2019,1.673
14/03/2019 23:00,14/03/2019,23,3,March,5,Winter,M_T_F,Intermediate,2019,1.673
15/03/2019 00:00,15/03/2019,0,3,March,6,Winter,Sat,Base,2019,0.9448
15/03/2019 01:00,15/03/2019,1,3,March,6,Winter,Sat,Base,2019,0.9448
15/03/2019 02:00,15/03/2019,2,3,March,6,Winter,Sat,Base,2019,0.9448
15/03/2019 03:00,15/03/2019,3,3,March,6,Winter,Sat,Base,2019,0.9448
15/03/2019 04:00,15/03/2019,4,3,March,6,Winter,Sat,Base,2019,0.9448
15/03/2019 05:00,15/03/2019,5,3,March,6,Winter,Sat,Base,2019,0.9448
15/03/2019 06:00,15/03/2019,6,3,March,6,Winter,Sat,Base,2019,0.9448
15/03/2019 07:00,15/03/2019,7,3,March,6,Winter,Sat,Base,2019,0.9448
15/03/2019 08:00,15/03/2019,8,3,March,6,Winter,Sat,Intermediate,2019,1.673
15/03/2019 09:00,15/03/2019,9,3,March,6,Winter,Sat,Intermediate,2019,1.673
15/03/2019 10:00,15/03/2019,10,3,March,6,Winter,Sat,Intermediate,2019,1.673
15/03/2019 11:00,15/03/2019,11,3,March,6,Winter,Sat,Intermediate,2019,1.673
15/03/2019 12:00,15/03/2019,12,3,March,6,Winter,Sat,Intermediate,2019,1.673
15/03/2019 13:00,15/03/2019,13,3,March,6,Winter,Sat,Intermediate,2019,1.673
15/03/2019 14:00,15/03/2019,14,3,March,6,Winter,Sat,Intermediate,2019,1.673
15/03/2019 15:00,15/03/2019,15,3,March,6,Winter,Sat,Intermediate,2019,1.673
15/03/2019 16:00,15/03/2019,16,3,March,6,Winter,Sat,Intermediate,2019,1.673
15/03/2019 17:00,15/03/2019,17,3,March,6,Winter,Sat,Intermediate,2019,1.673
15/03/2019 18:00,15/03/2019,18,3,March,6,Winter,Sat,Intermediate,2019,1.673
15/03/2019 19:00,15/03/2019,19,3,March,6,Winter,Sat,Peak,2019,1.9051
15/03/2019 20:00,15/03/2019,20,3,March,6,Winter,Sat,Peak,2019,1.9051
15/03/2019 21:00,15/03/2019,21,3,March,6,Winter,Sat,Intermediate,2019,1.673
15/03/2019 22:00,15/03/2019,22,3,March,6,Winter,Sat,Intermediate,2019,1.673
15/03/2019 23:00,15/03/2019,23,3,March,6,Winter,Sat,Intermediate,2019,1.673
16/03/2019 00:00,16/03/2019,0,3,March,7,Winter,Sun,Base,2019,0.9448
16/03/2019 01:00,16/03/2019,1,3,March,7,Winter,Sun,Base,2019,0.9448
16/03/2019 02:00,16/03/2019,2,3,March,7,Winter,Sun,Base,2019,0.9448
16/03/2019 03:00,16/03/2019,3,3,March,7,Winter,Sun,Base,2019,0.9448
16/03/2019 04:00,16/03/2019,4,3,March,7,Winter,Sun,Base,2019,0.9448
16/03/2019 05:00,16/03/2019,5,3,March,7,Winter,Sun,Base,2019,0.9448
16/03/2019 06:00,16/03/2019,6,3,March,7,Winter,Sun,Base,2019,0.9448
16/03/2019 07:00,16/03/2019,7,3,March,7,Winter,Sun,Base,2019,0.9448
16/03/2019 08:00,16/03/2019,8,3,March,7,Winter,Sun,Base,2019,0.9448
16/03/2019 09:00,16/03/2019,9,3,March,7,Winter,Sun,Base,2019,0.9448
16/03/2019 10:00,16/03/2019,10,3,March,7,Winter,Sun,Base,2019,0.9448
16/03/2019 11:00,16/03/2019,11,3,March,7,Winter,Sun,Base,2019,0.9448
16/03/2019 12:00,16/03/2019,12,3,March,7,Winter,Sun,Base,2019,0.9448
16/03/2019 13:00,16/03/2019,13,3,March,7,Winter,Sun,Base,2019,0.9448
16/03/2019 14:00,16/03/2019,14,3,March,7,Winter,Sun,Base,2019,0.9448
16/03/2019 15:00,16/03/2019,15,3,March,7,Winter,Sun,Base,2019,0.9448
16/03/2019 16:00,16/03/2019,16,3,March,7,Winter,Sun,Base,2019,0.9448
16/03/2019 17:00,16/03/2019,17,3,March,7,Winter,Sun,Base,2019,0.9448
16/03/2019 18:00,16/03/2019,18,3,March,7,Winter,Sun,Intermediate,2019,1.673
16/03/2019 19:00,16/03/2019,19,3,March,7,Winter,Sun,Intermediate,2019,1.673
16/03/2019 20:00,16/03/2019,20,3,March,7,Winter,Sun,Intermediate,2019,1.673
16/03/2019 21:00,16/03/2019,21,3,March,7,Winter,Sun,Intermediate,2019,1.673
16/03/2019 22:00,16/03/2019,22,3,March,7,Winter,Sun,Intermediate,2019,1.673
16/03/2019 23:00,16/03/2019,23,3,March,7,Winter,Sun,Intermediate,2019,1.673
17/03/2019 00:00,17/03/2019,0,3,March,1,Winter,M_T_F,Base,2019,0.9448
17/03/2019 01:00,17/03/2019,1,3,March,1,Winter,M_T_F,Base,2019,0.9448
17/03/2019 02:00,17/03/2019,2,3,March,1,Winter,M_T_F,Base,2019,0.9448
17/03/2019 03:00,17/03/2019,3,3,March,1,Winter,M_T_F,Base,2019,0.9448
17/03/2019 04:00,17/03/2019,4,3,March,1,Winter,M_T_F,Base,2019,0.9448
17/03/2019 05:00,17/03/2019,5,3,March,1,Winter,M_T_F,Base,2019,0.9448
17/03/2019 06:00,17/03/2019,6,3,March,1,Winter,M_T_F,Intermediate,2019,1.673
17/03/2019 07:00,17/03/2019,7,3,March,1,Winter,M_T_F,Intermediate,2019,1.673
17/03/2019 08:00,17/03/2019,8,3,March,1,Winter,M_T_F,Intermediate,2019,1.673
17/03/2019 09:00,17/03/2019,9,3,March,1,Winter,M_T_F,Intermediate,2019,1.673
17/03/2019 10:00,17/03/2019,10,3,March,1,Winter,M_T_F,Intermediate,2019,1.673
17/03/2019 11:00,17/03/2019,11,3,March,1,Winter,M_T_F,Intermediate,2019,1.673
17/03/2019 12:00,17/03/2019,12,3,March,1,Winter,M_T_F,Intermediate,2019,1.673
17/03/2019 13:00,17/03/2019,13,3,March,1,Winter,M_T_F,Intermediate,2019,1.673
17/03/2019 14:00,17/03/2019,14,3,March,1,Winter,M_T_F,Intermediate,2019,1.673
17/03/2019 15:00,17/03/2019,15,3,March,1,Winter,M_T_F,Intermediate,2019,1.673
17/03/2019 16:00,17/03/2019,16,3,March,1,Winter,M_T_F,Intermediate,2019,1.673
17/03/2019 17:00,17/03/2019,17,3,March,1,Winter,M_T_F,Intermediate,2019,1.673
17/03/2019 18:00,17/03/2019,18,3,March,1,Winter,M_T_F,Peak,2019,1.9051
17/03/2019 19:00,17/03/2019,19,3,March,1,Winter,M_T_F,Peak,2019,1.9051
17/03/2019 20:00,17/03/2019,20,3,March,1,Winter,M_T_F,Peak,2019,1.9051
17/03/2019 21:00,17/03/2019,21,3,March,1,Winter,M_T_F,Peak,2019,1.9051
17/03/2019 22:00,17/03/2019,22,3,March,1,Winter,M_T_F,Intermediate,2019,1.673
17/03/2019 23:00,17/03/2019,23,3,March,1,Winter,M_T_F,Intermediate,2019,1.673
18/03/2019 00:00,18/03/2019,0,3,March,2,Winter,M_T_F,Base,2019,0.9448
18/03/2019 01:00,18/03/2019,1,3,March,2,Winter,M_T_F,Base,2019,0.9448
18/03/2019 02:00,18/03/2019,2,3,March,2,Winter,M_T_F,Base,2019,0.9448
18/03/2019 03:00,18/03/2019,3,3,March,2,Winter,M_T_F,Base,2019,0.9448
18/03/2019 04:00,18/03/2019,4,3,March,2,Winter,M_T_F,Base,2019,0.9448
18/03/2019 05:00,18/03/2019,5,3,March,2,Winter,M_T_F,Base,2019,0.9448
18/03/2019 06:00,18/03/2019,6,3,March,2,Winter,M_T_F,Intermediate,2019,1.673
18/03/2019 07:00,18/03/2019,7,3,March,2,Winter,M_T_F,Intermediate,2019,1.673
18/03/2019 08:00,18/03/2019,8,3,March,2,Winter,M_T_F,Intermediate,2019,1.673
18/03/2019 09:00,18/03/2019,9,3,March,2,Winter,M_T_F,Intermediate,2019,1.673
18/03/2019 10:00,18/03/2019,10,3,March,2,Winter,M_T_F,Intermediate,2019,1.673
18/03/2019 11:00,18/03/2019,11,3,March,2,Winter,M_T_F,Intermediate,2019,1.673
18/03/2019 12:00,18/03/2019,12,3,March,2,Winter,M_T_F,Intermediate,2019,1.673
18/03/2019 13:00,18/03/2019,13,3,March,2,Winter,M_T_F,Intermediate,2019,1.673
18/03/2019 14:00,18/03/2019,14,3,March,2,Winter,M_T_F,Intermediate,2019,1.673
18/03/2019 15:00,18/03/2019,15,3,March,2,Winter,M_T_F,Intermediate,2019,1.673
18/03/2019 16:00,18/03/2019,16,3,March,2,Winter,M_T_F,Intermediate,2019,1.673
18/03/2019 17:00,18/03/2019,17,3,March,2,Winter,M_T_F,Intermediate,2019,1.673
18/03/2019 18:00,18/03/2019,18,3,March,2,Winter,M_T_F,Peak,2019,1.9051
18/03/2019 19:00,18/03/2019,19,3,March,2,Winter,M_T_F,Peak,2019,1.9051
18/03/2019 20:00,18/03/2019,20,3,March,2,Winter,M_T_F,Peak,2019,1.9051
18/03/2019 21:00,18/03/2019,21,3,March,2,Winter,M_T_F,Peak,2019,1.9051
18/03/2019 22:00,18/03/2019,22,3,March,2,Winter,M_T_F,Intermediate,2019,1.673
18/03/2019 23:00,18/03/2019,23,3,March,2,Winter,M_T_F,Intermediate,2019,1.673
19/03/2019 00:00,19/03/2019,0,3,March,3,Winter,M_T_F,Base,2019,0.9448
19/03/2019 01:00,19/03/2019,1,3,March,3,Winter,M_T_F,Base,2019,0.9448
19/03/2019 02:00,19/03/2019,2,3,March,3,Winter,M_T_F,Base,2019,0.9448
19/03/2019 03:00,19/03/2019,3,3,March,3,Winter,M_T_F,Base,2019,0.9448
19/03/2019 04:00,19/03/2019,4,3,March,3,Winter,M_T_F,Base,2019,0.9448
19/03/2019 05:00,19/03/2019,5,3,March,3,Winter,M_T_F,Base,2019,0.9448
19/03/2019 06:00,19/03/2019,6,3,March,3,Winter,M_T_F,Intermediate,2019,1.673
19/03/2019 07:00,19/03/2019,7,3,March,3,Winter,M_T_F,Intermediate,2019,1.673
19/03/2019 08:00,19/03/2019,8,3,March,3,Winter,M_T_F,Intermediate,2019,1.673
19/03/2019 09:00,19/03/2019,9,3,March,3,Winter,M_T_F,Intermediate,2019,1.673
19/03/2019 10:00,19/03/2019,10,3,March,3,Winter,M_T_F,Intermediate,2019,1.673
19/03/2019 11:00,19/03/2019,11,3,March,3,Winter,M_T_F,Intermediate,2019,1.673
19/03/2019 12:00,19/03/2019,12,3,March,3,Winter,M_T_F,Intermediate,2019,1.673
19/03/2019 13:00,19/03/2019,13,3,March,3,Winter,M_T_F,Intermediate,2019,1.673
19/03/2019 14:00,19/03/2019,14,3,March,3,Winter,M_T_F,Intermediate,2019,1.673
19/03/2019 15:00,19/03/2019,15,3,March,3,Winter,M_T_F,Intermediate,2019,1.673
19/03/2019 16:00,19/03/2019,16,3,March,3,Winter,M_T_F,Intermediate,2019,1.673
19/03/2019 17:00,19/03/2019,17,3,March,3,Winter,M_T_F,Intermediate,2019,1.673
19/03/2019 18:00,19/03/2019,18,3,March,3,Winter,M_T_F,Peak,2019,1.9051
19/03/2019 19:00,19/03/2019,19,3,March,3,Winter,M_T_F,Peak,2019,1.9051
19/03/2019 20:00,19/03/2019,20,3,March,3,Winter,M_T_F,Peak,2019,1.9051
19/03/2019 21:00,19/03/2019,21,3,March,3,Winter,M_T_F,Peak,2019,1.9051
19/03/2019 22:00,19/03/2019,22,3,March,3,Winter,M_T_F,Intermediate,2019,1.673
19/03/2019 23:00,19/03/2019,23,3,March,3,Winter,M_T_F,Intermediate,2019,1.673
20/03/2019 00:00,20/03/2019,0,3,March,4,Winter,M_T_F,Base,2019,0.9448
20/03/2019 01:00,20/03/2019,1,3,March,4,Winter,M_T_F,Base,2019,0.9448
20/03/2019 02:00,20/03/2019,2,3,March,4,Winter,M_T_F,Base,2019,0.9448
20/03/2019 03:00,20/03/2019,3,3,March,4,Winter,M_T_F,Base,2019,0.9448
20/03/2019 04:00,20/03/2019,4,3,March,4,Winter,M_T_F,Base,2019,0.9448
20/03/2019 05:00,20/03/2019,5,3,March,4,Winter,M_T_F,Base,2019,0.9448
20/03/2019 06:00,20/03/2019,6,3,March,4,Winter,M_T_F,Intermediate,2019,1.673
20/03/2019 07:00,20/03/2019,7,3,March,4,Winter,M_T_F,Intermediate,2019,1.673
20/03/2019 08:00,20/03/2019,8,3,March,4,Winter,M_T_F,Intermediate,2019,1.673
20/03/2019 09:00,20/03/2019,9,3,March,4,Winter,M_T_F,Intermediate,2019,1.673
20/03/2019 10:00,20/03/2019,10,3,March,4,Winter,M_T_F,Intermediate,2019,1.673
20/03/2019 11:00,20/03/2019,11,3,March,4,Winter,M_T_F,Intermediate,2019,1.673
20/03/2019 12:00,20/03/2019,12,3,March,4,Winter,M_T_F,Intermediate,2019,1.673
20/03/2019 13:00,20/03/2019,13,3,March,4,Winter,M_T_F,Intermediate,2019,1.673
20/03/2019 14:00,20/03/2019,14,3,March,4,Winter,M_T_F,Intermediate,2019,1.673
20/03/2019 15:00,20/03/2019,15,3,March,4,Winter,M_T_F,Intermediate,2019,1.673
20/03/2019 16:00,20/03/2019,16,3,March,4,Winter,M_T_F,Intermediate,2019,1.673
20/03/2019 17:00,20/03/2019,17,3,March,4,Winter,M_T_F,Intermediate,2019,1.673
20/03/2019 18:00,20/03/2019,18,3,March,4,Winter,M_T_F,Peak,2019,1.9051
20/03/2019 19:00,20/03/2019,19,3,March,4,Winter,M_T_F,Peak,2019,1.9051
20/03/2019 20:00,20/03/2019,20,3,March,4,Winter,M_T_F,Peak,2019,1.9051
20/03/2019 21:00,20/03/2019,21,3,March,4,Winter,M_T_F,Peak,2019,1.9051
20/03/2019 22:00,20/03/2019,22,3,March,4,Winter,M_T_F,Intermediate,2019,1.673
20/03/2019 23:00,20/03/2019,23,3,March,4,Winter,M_T_F,Intermediate,2019,1.673
21/03/2019 00:00,21/03/2019,0,3,March,5,Winter,M_T_F,Base,2019,0.9448
21/03/2019 01:00,21/03/2019,1,3,March,5,Winter,M_T_F,Base,2019,0.9448
21/03/2019 02:00,21/03/2019,2,3,March,5,Winter,M_T_F,Base,2019,0.9448
21/03/2019 03:00,21/03/2019,3,3,March,5,Winter,M_T_F,Base,2019,0.9448
21/03/2019 04:00,21/03/2019,4,3,March,5,Winter,M_T_F,Base,2019,0.9448
21/03/2019 05:00,21/03/2019,5,3,March,5,Winter,M_T_F,Base,2019,0.9448
21/03/2019 06:00,21/03/2019,6,3,March,5,Winter,M_T_F,Intermediate,2019,1.673
21/03/2019 07:00,21/03/2019,7,3,March,5,Winter,M_T_F,Intermediate,2019,1.673
21/03/2019 08:00,21/03/2019,8,3,March,5,Winter,M_T_F,Intermediate,2019,1.673
21/03/2019 09:00,21/03/2019,9,3,March,5,Winter,M_T_F,Intermediate,2019,1.673
21/03/2019 10:00,21/03/2019,10,3,March,5,Winter,M_T_F,Intermediate,2019,1.673
21/03/2019 11:00,21/03/2019,11,3,March,5,Winter,M_T_F,Intermediate,2019,1.673
21/03/2019 12:00,21/03/2019,12,3,March,5,Winter,M_T_F,Intermediate,2019,1.673
21/03/2019 13:00,21/03/2019,13,3,March,5,Winter,M_T_F,Intermediate,2019,1.673
21/03/2019 14:00,21/03/2019,14,3,March,5,Winter,M_T_F,Intermediate,2019,1.673
21/03/2019 15:00,21/03/2019,15,3,March,5,Winter,M_T_F,Intermediate,2019,1.673
21/03/2019 16:00,21/03/2019,16,3,March,5,Winter,M_T_F,Intermediate,2019,1.673
21/03/2019 17:00,21/03/2019,17,3,March,5,Winter,M_T_F,Intermediate,2019,1.673
21/03/2019 18:00,21/03/2019,18,3,March,5,Winter,M_T_F,Peak,2019,1.9051
21/03/2019 19:00,21/03/2019,19,3,March,5,Winter,M_T_F,Peak,2019,1.9051
21/03/2019 20:00,21/03/2019,20,3,March,5,Winter,M_T_F,Peak,2019,1.9051
21/03/2019 21:00,21/03/2019,21,3,March,5,Winter,M_T_F,Peak,2019,1.9051
21/03/2019 22:00,21/03/2019,22,3,March,5,Winter,M_T_F,Intermediate,2019,1.673
21/03/2019 23:00,21/03/2019,23,3,March,5,Winter,M_T_F,Intermediate,2019,1.673
22/03/2019 00:00,22/03/2019,0,3,March,6,Winter,Sat,Base,2019,0.9448
22/03/2019 01:00,22/03/2019,1,3,March,6,Winter,Sat,Base,2019,0.9448
22/03/2019 02:00,22/03/2019,2,3,March,6,Winter,Sat,Base,2019,0.9448
22/03/2019 03:00,22/03/2019,3,3,March,6,Winter,Sat,Base,2019,0.9448
22/03/2019 04:00,22/03/2019,4,3,March,6,Winter,Sat,Base,2019,0.9448
22/03/2019 05:00,22/03/2019,5,3,March,6,Winter,Sat,Base,2019,0.9448
22/03/2019 06:00,22/03/2019,6,3,March,6,Winter,Sat,Base,2019,0.9448
22/03/2019 07:00,22/03/2019,7,3,March,6,Winter,Sat,Base,2019,0.9448
22/03/2019 08:00,22/03/2019,8,3,March,6,Winter,Sat,Intermediate,2019,1.673
22/03/2019 09:00,22/03/2019,9,3,March,6,Winter,Sat,Intermediate,2019,1.673
22/03/2019 10:00,22/03/2019,10,3,March,6,Winter,Sat,Intermediate,2019,1.673
22/03/2019 11:00,22/03/2019,11,3,March,6,Winter,Sat,Intermediate,2019,1.673
22/03/2019 12:00,22/03/2019,12,3,March,6,Winter,Sat,Intermediate,2019,1.673
22/03/2019 13:00,22/03/2019,13,3,March,6,Winter,Sat,Intermediate,2019,1.673
22/03/2019 14:00,22/03/2019,14,3,March,6,Winter,Sat,Intermediate,2019,1.673
22/03/2019 15:00,22/03/2019,15,3,March,6,Winter,Sat,Intermediate,2019,1.673
22/03/2019 16:00,22/03/2019,16,3,March,6,Winter,Sat,Intermediate,2019,1.673
22/03/2019 17:00,22/03/2019,17,3,March,6,Winter,Sat,Intermediate,2019,1.673
22/03/2019 18:00,22/03/2019,18,3,March,6,Winter,Sat,Intermediate,2019,1.673
22/03/2019 19:00,22/03/2019,19,3,March,6,Winter,Sat,Peak,2019,1.9051
22/03/2019 20:00,22/03/2019,20,3,March,6,Winter,Sat,Peak,2019,1.9051
22/03/2019 21:00,22/03/2019,21,3,March,6,Winter,Sat,Intermediate,2019,1.673
22/03/2019 22:00,22/03/2019,22,3,March,6,Winter,Sat,Intermediate,2019,1.673
22/03/2019 23:00,22/03/2019,23,3,March,6,Winter,Sat,Intermediate,2019,1.673
23/03/2019 00:00,23/03/2019,0,3,March,7,Winter,Sun,Base,2019,0.9448
23/03/2019 01:00,23/03/2019,1,3,March,7,Winter,Sun,Base,2019,0.9448
23/03/2019 02:00,23/03/2019,2,3,March,7,Winter,Sun,Base,2019,0.9448
23/03/2019 03:00,23/03/2019,3,3,March,7,Winter,Sun,Base,2019,0.9448
23/03/2019 04:00,23/03/2019,4,3,March,7,Winter,Sun,Base,2019,0.9448
23/03/2019 05:00,23/03/2019,5,3,March,7,Winter,Sun,Base,2019,0.9448
23/03/2019 06:00,23/03/2019,6,3,March,7,Winter,Sun,Base,2019,0.9448
23/03/2019 07:00,23/03/2019,7,3,March,7,Winter,Sun,Base,2019,0.9448
23/03/2019 08:00,23/03/2019,8,3,March,7,Winter,Sun,Base,2019,0.9448
23/03/2019 09:00,23/03/2019,9,3,March,7,Winter,Sun,Base,2019,0.9448
23/03/2019 10:00,23/03/2019,10,3,March,7,Winter,Sun,Base,2019,0.9448
23/03/2019 11:00,23/03/2019,11,3,March,7,Winter,Sun,Base,2019,0.9448
23/03/2019 12:00,23/03/2019,12,3,March,7,Winter,Sun,Base,2019,0.9448
23/03/2019 13:00,23/03/2019,13,3,March,7,Winter,Sun,Base,2019,0.9448
23/03/2019 14:00,23/03/2019,14,3,March,7,Winter,Sun,Base,2019,0.9448
23/03/2019 15:00,23/03/2019,15,3,March,7,Winter,Sun,Base,2019,0.9448
23/03/2019 16:00,23/03/2019,16,3,March,7,Winter,Sun,Base,2019,0.9448
23/03/2019 17:00,23/03/2019,17,3,March,7,Winter,Sun,Base,2019,0.9448
23/03/2019 18:00,23/03/2019,18,3,March,7,Winter,Sun,Intermediate,2019,1.673
23/03/2019 19:00,23/03/2019,19,3,March,7,Winter,Sun,Intermediate,2019,1.673
23/03/2019 20:00,23/03/2019,20,3,March,7,Winter,Sun,Intermediate,2019,1.673
23/03/2019 21:00,23/03/2019,21,3,March,7,Winter,Sun,Intermediate,2019,1.673
23/03/2019 22:00,23/03/2019,22,3,March,7,Winter,Sun,Intermediate,2019,1.673
23/03/2019 23:00,23/03/2019,23,3,March,7,Winter,Sun,Intermediate,2019,1.673
24/03/2019 00:00,24/03/2019,0,3,March,1,Winter,M_T_F,Base,2019,0.9448
24/03/2019 01:00,24/03/2019,1,3,March,1,Winter,M_T_F,Base,2019,0.9448
24/03/2019 02:00,24/03/2019,2,3,March,1,Winter,M_T_F,Base,2019,0.9448
24/03/2019 03:00,24/03/2019,3,3,March,1,Winter,M_T_F,Base,2019,0.9448
24/03/2019 04:00,24/03/2019,4,3,March,1,Winter,M_T_F,Base,2019,0.9448
24/03/2019 05:00,24/03/2019,5,3,March,1,Winter,M_T_F,Base,2019,0.9448
24/03/2019 06:00,24/03/2019,6,3,March,1,Winter,M_T_F,Intermediate,2019,1.673
24/03/2019 07:00,24/03/2019,7,3,March,1,Winter,M_T_F,Intermediate,2019,1.673
24/03/2019 08:00,24/03/2019,8,3,March,1,Winter,M_T_F,Intermediate,2019,1.673
24/03/2019 09:00,24/03/2019,9,3,March,1,Winter,M_T_F,Intermediate,2019,1.673
24/03/2019 10:00,24/03/2019,10,3,March,1,Winter,M_T_F,Intermediate,2019,1.673
24/03/2019 11:00,24/03/2019,11,3,March,1,Winter,M_T_F,Intermediate,2019,1.673
24/03/2019 12:00,24/03/2019,12,3,March,1,Winter,M_T_F,Intermediate,2019,1.673
24/03/2019 13:00,24/03/2019,13,3,March,1,Winter,M_T_F,Intermediate,2019,1.673
24/03/2019 14:00,24/03/2019,14,3,March,1,Winter,M_T_F,Intermediate,2019,1.673
24/03/2019 15:00,24/03/2019,15,3,March,1,Winter,M_T_F,Intermediate,2019,1.673
24/03/2019 16:00,24/03/2019,16,3,March,1,Winter,M_T_F,Intermediate,2019,1.673
24/03/2019 17:00,24/03/2019,17,3,March,1,Winter,M_T_F,Intermediate,2019,1.673
24/03/2019 18:00,24/03/2019,18,3,March,1,Winter,M_T_F,Peak,2019,1.9051
24/03/2019 19:00,24/03/2019,19,3,March,1,Winter,M_T_F,Peak,2019,1.9051
24/03/2019 20:00,24/03/2019,20,3,March,1,Winter,M_T_F,Peak,2019,1.9051
24/03/2019 21:00,24/03/2019,21,3,March,1,Winter,M_T_F,Peak,2019,1.9051
24/03/2019 22:00,24/03/2019,22,3,March,1,Winter,M_T_F,Intermediate,2019,1.673
24/03/2019 23:00,24/03/2019,23,3,March,1,Winter,M_T_F,Intermediate,2019,1.673
25/03/2019 00:00,25/03/2019,0,3,March,2,Winter,M_T_F,Base,2019,0.9448
25/03/2019 01:00,25/03/2019,1,3,March,2,Winter,M_T_F,Base,2019,0.9448
25/03/2019 02:00,25/03/2019,2,3,March,2,Winter,M_T_F,Base,2019,0.9448
25/03/2019 03:00,25/03/2019,3,3,March,2,Winter,M_T_F,Base,2019,0.9448
25/03/2019 04:00,25/03/2019,4,3,March,2,Winter,M_T_F,Base,2019,0.9448
25/03/2019 05:00,25/03/2019,5,3,March,2,Winter,M_T_F,Base,2019,0.9448
